fecha,dolar_compra,dolar_venta,real_compra,real_venta,peso_compra,peso_venta,yen_compra,yen_venta,euro_compra,euro_venta,libra_compra,libra_venta
1/12/18,5925.29,5940.91,1529.90,1534.41,156.95,157.40,52.20,52.34,6706.84,6724.52,7561.26,7581.79
2/12/18,5925.29,5940.91,1529.90,1534.41,156.95,157.40,52.20,52.34,6706.84,6724.52,7561.26,7581.79
3/12/18,5918.43,5927.22,1548.48,1551.26,160.40,160.71,52.14,52.22,6712.68,6722.65,7527.65,7540.02
4/12/18,5891.74,5908.88,1536.83,1541.86,159.71,160.36,52.19,52.34,6714.23,6734.35,7519.04,7541.50
5/12/18,5908.15,5922.20,1525.20,1529.10,155.78,156.20,52.26,52.39,6705.16,6721.70,7529.35,7547.84
6/12/18,5901.28,5919.61,1497.63,1502.48,155.37,155.90,52.51,52.67,6719.20,6740.07,7537.70,7561.71
7/12/18,5907.56,5923.76,1529.66,1534.49,158.49,159.03,52.39,52.54,6736.39,6755.46,7539.82,7561.09
8/12/18,5907.56,5923.76,1529.66,1534.49,158.49,159.03,52.39,52.54,6736.39,6755.46,7539.82,7561.09
9/12/18,5907.56,5923.76,1529.66,1534.49,158.49,159.03,52.39,52.54,6736.39,6755.46,7539.82,7561.09
10/12/18,5915.88,5927.75,1507.50,1511.06,156.86,157.22,52.37,52.48,6747.06,6761.19,7469.98,7486.16
11/12/18,5931.25,5950.90,1517.53,1522.90,157.73,158.31,52.35,52.52,6727.82,6750.11,7467.44,7492.78
12/12/18,5934.93,5948.27,1542.50,1546.41,157.34,157.74,52.36,52.49,6737.33,6752.48,7497.60,7515.04
13/12/18,5920.60,5930.57,1522.59,1525.51,156.78,157.12,52.14,52.23,6717.51,6729.42,7486.01,7499.21
14/12/18,5907.55,5916.96,1509.96,1512.79,154.13,154.44,51.99,52.08,6667.26,6677.88,7414.57,7426.97
15/12/18,5907.55,5916.96,1509.96,1512.79,154.13,154.44,51.99,52.08,6667.26,6677.88,7414.57,7426.97
16/12/18,5907.55,5916.96,1509.96,1512.79,154.13,154.44,51.99,52.08,6667.26,6677.88,7414.57,7426.97
17/12/18,5912.98,5919.99,1512.23,1514.34,153.66,153.91,52.35,52.42,6709.46,6718.00,7462.18,7471.62
18/12/18,5914.65,5930.37,1511.85,1516.41,154.65,155.11,52.52,52.66,6723.77,6742.24,7475.53,7495.99
19/12/18,5938.48,5949.46,1532.00,1535.27,154.92,155.26,52.92,53.02,6781.15,6793.69,7516.93,7531.42
20/12/18,5917.92,5931.34,1538.92,1542.89,155.46,155.88,53.05,53.17,6771.88,6787.83,7489.72,7507.30
21/12/18,5914.23,5928.66,1527.75,1531.99,155.43,155.88,53.27,53.40,6747.55,6764.01,7480.32,7499.16
22/12/18,5914.23,5928.66,1527.75,1531.99,155.43,155.88,53.27,53.40,6747.55,6764.01,7480.32,7499.16
23/12/18,5914.23,5928.66,1527.75,1531.99,155.43,155.88,53.27,53.40,6747.55,6764.01,7480.32,7499.16
24/12/18,5902.78,5919.57,1513.15,1526.06,155.35,155.87,53.53,53.68,6748.65,6768.44,7516.01,7538.57
25/12/18,5902.78,5919.57,1513.15,1526.06,155.35,155.87,53.53,53.68,6748.65,6768.44,7516.01,7538.57
26/12/18,5933.28,5949.35,1511.39,1515.99,154.60,155.25,53.65,53.80,6755.04,6773.33,7522.21,7543.18
27/12/18,5971.30,5982.74,1521.08,1524.54,154.85,155.25,53.96,54.06,6822.81,6836.48,7557.87,7572.95
28/12/18,5960.14,5960.94,1538.30,1539.66,157.83,157.93,54.05,54.06,6831.51,6833.03,7560.44,7562.64
29/12/18,5960.14,5960.94,1538.30,1539.66,157.83,157.93,54.05,54.06,6831.51,6833.03,7560.44,7562.64
30/12/18,5960.14,5960.94,1538.30,1539.66,157.83,157.93,54.05,54.06,6831.51,6833.03,7560.44,7562.64
31/12/18,5960.14,5960.94,1538.30,1539.66,157.83,157.93,54.05,54.06,6831.51,6833.03,7560.44,7562.64
1/11/18,5987.76,6001.19,1620.06,1624.36,167.56,168.08,53.10,53.22,6823.65,6839.56,7764.93,7782.94
2/11/18,5966.97,5979.36,1612.48,1616.39,167.75,168.18,52.84,52.95,6813.68,6827.83,7746.92,7763.60
3/11/18,5966.97,5979.36,1612.48,1616.39,167.75,168.18,52.84,52.95,6813.68,6827.83,7746.92,7763.60
4/11/18,5966.97,5979.36,1612.48,1616.39,167.75,168.18,52.84,52.95,6813.68,6827.83,7746.92,7763.60
5/11/18,5967.75,5979.32,1611.51,1615.12,167.66,168.04,52.77,52.88,6805.03,6818.82,7774.19,7789.86
6/11/18,5961.61,5973.06,1592.18,1595.67,167.27,167.70,52.62,52.72,6803.99,6817.65,7789.44,7805.00
7/11/18,5924.35,5941.81,1567.37,1572.20,165.05,165.58,52.31,52.47,6800.56,6821.20,7789.34,7812.89
8/11/18,5908.58,5918.36,1578.65,1581.73,165.80,166.14,51.99,52.08,6756.46,6767.64,7743.78,7757.19
9/11/18,5912.28,5922.24,1578.21,1581.33,166.87,167.22,51.94,52.03,6707.48,6719.37,7712.57,7726.15
10/11/18,5912.28,5922.24,1578.21,1581.33,166.87,167.22,51.94,52.03,6707.48,6719.37,7712.57,7726.15
11/11/18,5912.28,5922.24,1578.21,1581.33,166.87,167.22,51.94,52.03,6707.48,6719.37,7712.57,7726.15
12/11/18,5915.21,5937.26,1577.73,1583.86,166.38,167.04,51.99,52.18,6664.67,6690.10,7631.80,7660.85
13/11/18,5923.01,5936.56,1560.45,1564.56,165.13,165.64,51.97,52.09,6672.27,6687.53,7667.93,7686.06
14/11/18,5926.70,5937.67,1564.52,1567.87,163.94,164.30,52.05,52.15,6704.88,6717.29,7689.89,7704.72
15/11/18,5917.67,5931.01,1563.33,1567.27,163.79,164.20,52.28,52.40,6694.07,6709.16,7574.62,7592.29
16/11/18,5903.86,5914.34,1581.70,1585.06,164.08,164.42,52.38,52.48,6736.30,6748.85,7597.09,7611.76
17/11/18,5903.86,5914.34,1581.70,1585.06,164.08,164.42,52.38,52.48,6736.30,6748.85,7597.09,7611.76
18/11/18,5903.86,5914.34,1581.70,1585.06,164.08,164.42,52.38,52.48,6736.30,6748.85,7597.09,7611.76
19/11/18,5898.42,5911.36,1571.99,1575.90,164.08,164.51,52.28,52.40,6741.30,6756.09,7570.03,7587.23
20/11/18,5892.41,5900.03,1566.71,1568.74,162.41,162.67,52.38,52.45,6717.35,6726.62,7565.85,7576.23
21/11/18,5923.67,5931.43,1564.75,1567.38,163.43,163.70,52.43,52.50,6754.76,6763.61,7579.93,7590.45
22/11/18,5922.33,5933.74,1553.44,1556.76,162.72,163.07,52.44,52.54,6757.38,6770.40,7629.15,7645.03
23/11/18,5928.17,5940.65,1556.03,1559.64,161.73,162.14,52.57,52.68,6728.47,6742.64,7606.43,7623.04
24/11/18,5928.17,5940.65,1556.03,1559.64,161.73,162.14,52.57,52.68,6728.47,6742.64,7606.43,7623.04
25/11/18,5928.17,5940.65,1556.03,1559.64,161.73,162.14,52.57,52.68,6728.47,6742.64,7606.43,7623.04
26/11/18,5934.98,5942.37,1529.00,1531.34,156.12,156.44,52.33,52.40,6739.76,6748.16,7621.70,7631.79
27/11/18,5938.05,5959.57,1525.20,1531.24,152.48,153.08,52.23,52.42,6710.59,6735.51,7562.11,7590.11
28/11/18,5941.47,5956.25,1533.64,1537.93,154.48,154.91,52.14,52.27,6698.41,6715.67,7590.82,7610.90
29/11/18,5937.11,5948.69,1543.23,1546.60,156.72,157.06,52.39,52.50,6754.06,6767.23,7585.85,7601.24
30/11/18,5925.29,5940.91,1529.90,1534.41,156.95,157.40,52.20,52.34,6706.84,6724.52,7561.26,7581.79
1/10/18,5890.11,5898.41,1468.12,1470.52,146.37,146.72,51.69,51.76,6813.09,6823.28,7675.40,7686.81
2/10/18,5898.10,5904.30,1504.27,1506.08,154.18,154.60,51.89,51.95,6819.38,6827.14,7661.63,7670.28
3/10/18,5898.30,5907.30,1527.78,1530.39,155.88,156.30,51.65,51.73,6798.38,6809.34,7667.20,7679.49
