fecha,dolar_compra,dolar_venta,real_compra,real_venta,peso_compra,peso_venta,yen_compra,yen_venta,euro_compra,euro_venta,libra_compra,libra_venta
30/12/19,6442.33,6463.95,1594.68,1600.34,107.45,108.01,59.13,59.32,7216.70,7241.56,8471.02,8500.74
31/12/19,6442.33,6463.95,1594.68,1600.34,107.45,108.01,59.13,59.32,7216.70,7241.56,8471.02,8500.74
1/11/19,6445.04,6457.62,1620.29,1623.99,107.79,108.22,59.64,59.75,7192.02,7206.70,8346.97,8363.90
2/11/19,6445.04,6457.62,1620.29,1623.99,107.79,108.22,59.64,59.75,7192.02,7206.70,8346.97,8363.90
3/11/19,6445.04,6457.62,1620.29,1623.99,107.79,108.22,59.64,59.75,7192.02,7206.70,8346.97,8363.90
4/11/19,6422.52,6434.58,1608.12,1611.47,107.44,107.75,59.21,59.33,7163.04,7176.49,8290.19,8306.40
5/11/19,6425.83,6441.22,1605.01,1609.14,107.65,107.97,58.94,59.08,7119.17,7136.87,8273.89,8294.36
6/11/19,6435.68,6445.27,1585.03,1587.74,107.87,108.05,59.03,59.12,7132.67,7143.29,8288.52,8301.51
7/11/19,6444.29,6449.61,1573.54,1575.23,108.10,108.22,59.04,59.09,7130.60,7136.49,8266.73,8274.20
8/11/19,6448.21,6466.45,1560.14,1564.82,107.95,108.60,58.94,59.11,7114.31,7134.43,8256.93,8281.58
9/11/19,6448.21,6466.45,1560.14,1564.82,107.95,108.60,58.94,59.11,7114.31,7134.43,8256.93,8281.58
10/11/19,6448.21,6466.45,1560.14,1564.82,107.95,108.60,58.94,59.11,7114.31,7134.43,8256.93,8281.58
11/11/19,6466.48,6476.72,1557.92,1560.77,108.40,108.77,59.32,59.41,7137.05,7148.36,8332.06,8345.91
12/11/19,6457.70,6468.62,1545.01,1548.04,107.94,108.22,59.15,59.26,7113.15,7125.19,8294.91,8308.94
13/11/19,6452.26,6458.24,1543.45,1545.14,107.96,108.09,59.33,59.39,7103.93,7110.52,8279.54,8287.86
14/11/19,6440.99,6449.40,1539.14,1541.41,107.84,107.99,59.29,59.36,7083.80,7093.06,8276.03,8287.49
15/11/19,6440.40,6446.62,1537.16,1539.12,107.88,108.00,59.23,59.29,7113.42,7120.29,8314.55,8323.23
16/11/19,6440.40,6446.62,1537.16,1539.12,107.88,108.00,59.23,59.29,7113.42,7120.29,8314.55,8323.23
17/11/19,6440.40,6446.62,1537.16,1539.12,107.88,108.00,59.23,59.29,7113.42,7120.29,8314.55,8323.23
18/11/19,6430.13,6446.85,1537.43,1541.76,107.88,108.18,59.16,59.32,7117.51,7136.02,8330.23,8353.19
19/11/19,6461.63,6474.62,1533.05,1536.42,108.22,108.46,59.47,59.59,7158.20,7172.58,8358.12,8375.57
20/11/19,6472.18,6477.45,1538.43,1540.78,108.37,108.47,59.58,59.63,7167.93,7174.43,8361.40,8368.22
21/11/19,6467.57,6472.06,1540.41,1541.81,108.24,108.34,59.55,59.60,7162.19,7167.16,8374.86,8381.32
22/11/19,6467.57,6472.06,1540.41,1541.81,108.24,108.34,59.55,59.60,7162.19,7167.16,8374.86,8381.32
23/11/19,6467.57,6472.06,1540.41,1541.81,108.24,108.34,59.55,59.60,7162.19,7167.16,8374.86,8381.32
24/11/19,6467.57,6472.06,1540.41,1541.81,108.24,108.34,59.55,59.60,7162.19,7167.16,8374.86,8381.32
25/11/19,6445.84,6453.19,1531.41,1533.41,107.80,108.07,59.19,59.25,7094.94,7103.03,8297.09,8307.20
26/11/19,6461.46,6468.72,1518.84,1520.80,108.23,108.37,59.24,59.31,7116.01,7124.64,8301.04,8311.01
27/11/19,6465.32,6481.74,1517.68,1521.75,108.05,108.34,59.17,59.32,7110.56,7128.61,8325.39,8347.18
28/11/19,6446.35,6465.86,1518.04,1522.88,107.80,108.14,58.85,59.03,7094.21,7115.68,8317.72,8344.20
29/11/19,6449.26,6460.87,1526.20,1529.24,107.71,107.94,58.88,58.98,7095.47,7108.25,8324.05,8339.69
30/11/19,6449.26,6460.87,1526.20,1529.24,107.71,107.94,58.88,58.98,7095.47,7108.25,8324.05,8339.69
1/10/19,6395.19,6402.26,1535.76,1537.82,110.83,110.98,59.37,59.45,6991.87,7000.23,7832.19,7841.49
2/10/19,6397.94,6413.13,1542.38,1546.37,110.44,110.81,59.66,59.81,7008.95,7026.22,7872.67,7891.99
3/10/19,6393.45,6402.72,1563.38,1565.92,110.72,111.12,59.85,59.94,7021.93,7032.10,7912.54,7924.64
4/10/19,6393.99,6403.68,1575.18,1578.00,110.83,111.07,59.82,59.91,7017.40,7028.04,7871.64,7884.21
5/10/19,6393.99,6403.68,1575.18,1578.00,110.83,111.07,59.82,59.91,7017.40,7028.04,7871.64,7884.21
6/10/19,6393.99,6403.68,1575.18,1578.00,110.83,111.07,59.82,59.91,7017.40,7028.04,7871.64,7884.21
7/10/19,6394.99,6411.15,1573.26,1577.62,110.48,110.78,59.79,59.94,7030.66,7049.06,7883.11,7903.66
8/10/19,6398.41,6403.76,1562.68,1564.34,110.60,110.76,59.84,59.90,7015.86,7021.73,7815.02,7822.84
9/10/19,6409.89,6413.89,1561.94,1563.30,110.57,110.66,59.68,59.72,7039.98,7044.38,7832.24,7837.77
10/10/19,6410.66,6420.39,1562.70,1565.53,110.54,110.80,59.42,59.51,7062.63,7073.35,7871.64,7884.24
11/10/19,6400.30,6419.26,1556.11,1561.14,110.20,110.52,58.93,59.11,7058.89,7080.44,8110.46,8135.76
12/10/19,6400.30,6419.26,1556.11,1561.14,110.20,110.52,58.93,59.11,7058.89,7080.44,8110.46,8135.76
13/10/19,6400.30,6419.26,1556.11,1561.14,110.20,110.52,58.93,59.11,7058.89,7080.44,8110.46,8135.76
14/10/19,6403.06,6426.62,1550.11,1556.16,110.32,110.75,59.05,59.28,7056.81,7083.43,8056.97,8087.91
15/10/19,6418.46,6448.84,1548.15,1555.77,110.16,110.72,58.95,59.23,7086.62,7120.16,8208.57,8248.71
16/10/19,6460.48,6476.95,1548.50,1552.82,110.71,111.02,59.36,59.52,7136.25,7155.09,8273.30,8295.68
17/10/19,6471.25,6489.00,1563.44,1568.11,110.96,111.30,59.55,59.72,7191.50,7211.87,8304.56,8327.98
18/10/19,6462.83,6476.81,1566.14,1569.87,110.75,111.01,59.59,59.72,7211.23,7226.82,8332.53,8351.84
19/10/19,6462.83,6476.81,1566.14,1569.87,110.75,111.01,59.59,59.72,7211.23,7226.82,8332.53,8351.84
20/10/19,6462.83,6476.81,1566.14,1569.87,110.75,111.01,59.59,59.72,7211.23,7226.82,8332.53,8351.84
21/10/19,6444.25,6466.70,1557.56,1563.29,110.06,110.47,59.39,59.60,7187.27,7212.31,8360.13,8391.19
22/10/19,6452.25,6466.03,1578.92,1582.56,109.94,110.19,59.46,59.59,7185.22,7200.57,8333.72,8352.17
23/10/19,6478.42,6486.02,1593.08,1595.22,110.01,110.17,59.64,59.71,7202.70,7211.16,8353.27,8364.38
24/10/19,6481.76,6483.95,1616.96,1617.91,109.11,109.24,59.72,59.74,7192.81,7195.89,8316.75,8320.85
25/10/19,6481.29,6496.16,1612.42,1616.40,108.04,108.30,59.68,59.82,7185.80,7202.94,8310.31,8330.02
26/10/19,6481.29,6496.16,1612.42,1616.40,108.04,108.30,59.68,59.82,7185.80,7202.94,8310.31,8330.02
27/10/19,6481.29,6496.16,1612.42,1616.40,108.04,108.30,59.68,59.82,7185.80,7202.94,8310.31,8330.02
28/10/19,6467.14,6480.97,1624.21,1628.34,109.85,110.09,59.39,59.52,7173.99,7189.35,8317.38,8336.48
29/10/19,6448.00,6460.18,1613.05,1616.38,108.56,108.85,59.19,59.30,7165.02,7178.55,8305.67,8322.64
30/10/19,6447.53,6459.04,1602.35,1605.41,108.31,108.65,59.20,59.31,7165.14,7177.94,8294.74,8310.21
31/10/19,6444.89,6447.63,1607.20,1608.17,107.51,108.09,59.58,59.61,7179.61,7183.30,8332.60,8337.43
1/09/19,6246.48,6257.34,1513.71,1516.71,105.42,105.79,58.76,58.86,6863.63,6875.56,7603.84,7617.68
2/09/19,6244.09,6270.64,1498.89,1505.77,109.06,110.02,58.84,59.10,6849.77,6879.52,7524.76,7558.01
3/09/19,6276.23,6295.94,1505.09,1510.18,112.41,112.84,59.28,59.47,6882.52,6904.76,7584.20,7608.64
4/09/19,6260.07,6275.60,1521.54,1525.69,111.75,112.12,58.91,59.06,6902.98,6920.74,7628.53,7648.08
5/09/19,6239.83,6247.93,1524.33,1526.64,111.33,111.55,58.34,58.41,6888.15,6897.09,7691.22,7701.82
6/09/19,6259.29,6298.44,1539.88,1549.89,112.02,112.85,58.60,58.97,6910.25,6954.11,7698.92,7747.71
7/09/19,6259.29,6298.44,1539.88,1549.89,112.02,112.85,58.60,58.97,6910.25,6954.11,7698.92,7747.71
8/09/19,6259.29,6298.44,1539.88,1549.89,112.02,112.85,58.60,58.97,6910.25,6954.11,7698.92,7747.71
9/09/19,6300.57,6312.30,1541.80,1545.09,112.51,112.78,58.82,58.93,6968.43,6982.03,7790.65,7805.79
10/09/19,6301.86,6315.62,1533.49,1537.21,112.27,112.56,58.74,58.88,6961.66,6976.86,7785.94,7803.57
11/09/19,6325.30,6344.43,1558.34,1563.36,112.71,113.09,58.71,58.90,6954.67,6975.70,7799.73,7824.58
12/09/19,6321.80,6344.07,1556.40,1562.35,112.51,112.92,58.51,58.72,6991.28,7016.54,7804.89,7833.03
13/09/19,6337.43,6344.11,1561.13,1563.21,112.80,112.99,58.60,58.67,7016.16,7024.20,7894.53,7903.50
14/09/19,6337.43,6344.11,1561.13,1563.21,112.80,112.99,58.60,58.67,7016.16,7024.20,7894.53,7903.50
15/09/19,6337.43,6344.11,1561.13,1563.21,112.80,112.99,58.60,58.67,7016.16,7024.20,7894.53,7903.50
16/09/19,6325.82,6353.50,1549.00,1556.01,112.39,112.91,58.54,58.80,6957.14,6987.58,7856.04,7891.05
17/09/19,6346.38,6358.03,1549.03,1552.18,112.36,112.69,58.70,58.81,7022.27,7035.16,7928.53,7943.72
18/09/19,6351.00,6377.69,1551.67,1558.57,112.40,112.90,58.71,58.97,7028.65,7058.82,7929.22,7963.18
19/09/19,6377.11,6400.76,1538.88,1545.00,112.61,113.05,59.05,59.27,7039.70,7065.80,7958.64,7988.79
20/09/19,6389.51,6405.81,1532.18,1536.46,112.89,113.20,59.17,59.33,7029.74,7047.68,7977.94,7998.94
21/09/19,6389.51,6405.81,1532.18,1536.46,112.89,113.20,59.17,59.33,7029.74,7047.68,7977.94,7998.94
22/09/19,6389.51,6405.81,1532.18,1536.46,112.89,113.20,59.17,59.33,7029.74,7047.68,7977.94,7998.94
23/09/19,6382.37,6398.40,1529.04,1533.07,112.09,112.39,59.40,59.55,7017.42,7035.68,7939.67,7960.25
24/09/19,6364.76,6374.18,1525.08,1527.59,111.79,112.02,59.30,59.39,7000.60,7010.96,7937.50,7950.51
25/09/19,6389.19,6401.93,1529.58,1533.03,112.07,112.31,59.30,59.43,6998.08,7012.67,7895.76,7912.14
26/09/19,6381.05,6401.96,1537.05,1542.46,111.60,111.99,59.26,59.46,6979.59,7002.47,7883.15,7909.62
27/09/19,6378.61,6395.58,1532.14,1536.55,111.23,111.55,59.05,59.21,6979.47,6998.04,7851.43,7872.95
28/09/19,6378.61,6395.58,1532.14,1536.55,111.23,111.55,59.05,59.21,6979.47,6998.04,7851.43,7872.95
29/09/19,6378.61,6395.58,1532.14,1536.55,111.23,111.55,59.05,59.21,6979.47,6998.04,7851.43,7872.95
30/09/19,6375.54,6384.71,1530.04,1532.76,110.72,110.90,59.00,59.09,6952.53,6963.17,7843.19,7855.11
01/08/19,6036.85,6066.58,1576.90,1585.12,136.16,136.89,55.76,56.04,6679.17,6712.67,7329.94,7366.64
02/08/19,6023.70,6031.71,1550.82,1553.28,134.53,134.79,56.47,56.55,6686.91,6695.80,7303.73,7314.65
03/08/19,6023.70,6031.71,1550.82,1553.28,134.53,134.79,56.47,56.55,6686.91,6695.80,7303.73,7314.65
04/08/19,6023.70,6031.71,1550.82,1553.28,134.53,134.79,56.47,56.55,6686.91,6695.80,7303.73,7314.65
05/08/19,6022.64,6052.49,1527.46,1535.39,132.62,133.36,56.80,57.08,6742.95,6776.98,7325.34,7362.86
06/08/19,6063.40,6076.50,1524.39,1527.91,133.44,133.84,56.99,57.12,6789.19,6804.46,7368.85,7385.37
07/08/19,6099.00,6128.54,1528.99,1536.63,133.35,134.21,57.74,58.03,6851.61,6885.42,7415.16,7451.69
08/08/19,6092.59,6109.50,1548.03,1552.76,134.13,134.58,57.42,57.59,6829.79,6849.36,7394.58,7415.71
09/08/19,6062.43,6067.87,1537.95,1539.72,133.37,133.54,57.48,57.54,6799.62,6806.34,7320.38,7327.57
10/08/19,6062.43,6067.87,1537.95,1539.72,133.37,133.54,57.48,57.54,6799.62,6806.34,7320.38,7327.57
11/08/19,6062.43,6067.87,1537.95,1539.72,133.37,133.54,57.48,57.54,6799.62,6806.34,7320.38,7327.57
12/08/19,6083.40,6096.46,1524.85,1528.51,104.89,109.85,57.74,57.87,6823.14,6837.79,7337.79,7354.16
13/08/19,6086.48,6115.04,1538.86,1546.43,109.67,111.18,57.09,57.36,6804.08,6836.61,7340.91,7375.96
14/08/19,6091.23,6109.52,1517.08,1522.02,102.39,103.21,57.58,57.76,6787.46,6808.45,7349.68,7372.36
15/08/19,6091.23,6109.52,1517.08,1522.02,102.39,103.21,57.58,57.76,6787.46,6808.45,7349.68,7372.36
16/08/19,6109.91,6127.53,1529.69,1534.34,108.72,109.32,57.48,57.65,6776.50,6796.66,7423.53,7445.56
17/08/19,6109.91,6127.53,1529.69,1534.34,108.72,109.32,57.48,57.65,6776.50,6796.66,7423.53,7445.56
18/08/19,6109.91,6127.53,1529.69,1534.34,108.72,109.32,57.48,57.65,6776.50,6796.66,7423.53,7445.56
19/08/19,6114.94,6125.80,1515.93,1518.81,111.18,112.19,57.41,57.51,6784.53,6797.19,7424.15,7437.95
20/08/19,6128.96,6153.49,1515.91,1522.35,111.44,112.91,57.64,57.87,6797.63,6825.45,7445.47,7475.87
21/08/19,6146.14,6162.20,1526.46,1530.64,111.70,112.03,57.72,57.88,6822.21,6840.04,7463.25,7483.38
22/08/19,6173.02,6192.80,1518.35,1523.48,112.11,112.53,57.99,58.18,6840.94,6863.48,7565.04,7589.90
23/08/19,6206.23,6226.26,1509.30,1514.54,112.26,112.64,58.83,59.02,6909.40,6932.32,7602.01,7627.17
24/08/19,6206.23,6226.26,1509.30,1514.54,112.26,112.64,58.83,59.02,6909.40,6932.32,7602.01,7627.17
25/08/19,6206.23,6226.26,1509.30,1514.54,112.26,112.64,58.83,59.02,6909.40,6932.32,7602.01,7627.17
26/08/19,6225.97,6251.27,1500.60,1506.91,112.38,112.89,58.74,58.99,6916.43,6945.16,7613.12,7644.67
27/08/19,6235.52,6252.13,1499.64,1504.07,110.95,111.84,58.96,59.12,6916.44,6935.49,7664.70,7686.37
28/08/19,6273.90,6292.65,1509.13,1514.00,109.11,110.01,59.26,59.44,6953.37,6974.77,7674.24,7697.79
29/08/19,6293.56,6320.39,1513.06,1520.17,108.10,109.35,59.09,59.35,6959.41,6989.72,7674.99,7708.35
30/08/19,6246.48,6257.34,1513.71,1516.71,105.42,105.79,58.76,58.86,6863.63,6875.56,7603.84,7617.68
31/08/19,6246.48,6257.34,1513.71,1516.71,105.42,105.79,58.76,58.86,6863.63,6875.56,7603.84,7617.68
01/07/19,6186.14,6201.70,1621.15,1625.65,146.57,147.00,57.12,57.26,7002.71,7020.32,7826.71,7847.01
02/07/19,6196.77,6211.47,1619.10,1623.36,146.20,146.76,57.45,57.59,7006.07,7022.69,7816.61,7835.77
03/07/19,6182.02,6196.64,1608.02,1612.32,146.67,147.22,57.33,57.47,6975.79,6992.29,7772.03,7791.04
04/07/19,6157.03,6178.08,1623.26,1629.46,147.72,148.35,57.12,57.31,6946.97,6971.35,7745.54,7772.64
05/07/19,6136.25,6151.28,1604.71,1609.15,146.40,146.88,56.53,56.67,6880.58,6898.05,7674.00,7693.41
06/07/19,6136.25,6151.28,1604.71,1609.15,146.40,146.88,56.53,56.67,6880.58,6898.05,7674.00,7693.41
07/07/19,6136.25,6151.28,1604.71,1609.15,146.40,146.88,56.53,56.67,6880.58,6898.05,7674.00,7693.41
08/07/19,6143.88,6155.54,1614.18,1617.66,146.84,147.26,56.55,56.65,6889.74,6902.82,7684.76,7699.96
09/07/19,6102.88,6116.12,1606.44,1613.33,145.86,146.32,56.11,56.23,6840.11,6855.55,7605.41,7622.52
10/07/19,6047.51,6065.08,1605.73,1610.95,144.00,144.54,55.77,55.94,6807.08,6826.85,7566.65,7589.23
11/07/19,6033.33,6046.46,1606.83,1610.54,144.50,145.09,55.69,55.81,6792.32,6807.71,7564.59,7581.65
12/07/19,6004.30,6015.80,1603.20,1606.61,143.92,144.26,55.60,55.70,6758.44,6771.38,7535.40,7550.43
13/07/19,6004.30,6015.80,1603.20,1606.61,143.92,144.26,55.60,55.70,6758.44,6771.38,7535.40,7550.43
14/07/19,6004.30,6015.80,1603.20,1606.61,143.92,144.26,55.60,55.70,6758.44,6771.38,7535.40,7550.43
15/07/19,5985.74,6014.26,1595.90,1603.93,142.52,143.54,55.46,55.73,6738.75,6770.85,7492.95,7529.25
16/07/19,5969.50,5988.37,1588.56,1593.88,139.76,140.35,55.13,55.31,6695.99,6717.16,7406.36,7430.38
17/07/19,6011.30,6038.05,1597.90,1605.52,141.23,142.00,55.60,55.85,6748.89,6778.92,7471.45,7505.90
18/07/19,5969.83,5981.48,1592.51,1595.91,140.91,141.22,55.40,55.51,6701.14,6714.80,7453.34,7469.07
19/07/19,5972.56,5981.78,1594.72,1597.61,140.58,140.90,55.45,55.54,6700.62,6711.56,7463.91,7476.03
20/07/19,5972.56,5981.78,1594.72,1597.61,140.58,140.90,55.45,55.54,6700.62,6711.56,7463.91,7476.03
21/07/19,5972.56,5981.78,1594.72,1597.61,140.58,140.90,55.45,55.54,6700.62,6711.56,7463.91,7476.03
22/07/19,5977.10,5983.42,1599.70,1601.64,140.75,140.99,55.39,55.45,6703.92,6711.60,7458.23,7466.71
23/07/19,5978.78,5991.99,1587.06,1590.95,140.17,140.52,55.32,55.45,6668.73,6683.46,7438.20,7455.23
24/07/19,6007.33,6022.52,1598.12,1602.54,140.22,140.65,55.58,55.73,6692.17,6709.69,7501.36,7521.52
25/07/19,6012.32,6024.48,1587.49,1591.04,139.03,139.44,55.38,55.49,6709.75,6723.32,7502.17,7517.95
26/07/19,5993.36,6012.99,1587.69,1593.27,138.76,139.29,55.13,55.31,6662.81,6685.25,7420.97,7445.89
27/07/19,5993.36,6012.99,1587.69,1593.27,138.76,139.29,55.13,55.31,6662.81,6685.25,7420.97,7445.89
28/07/19,5993.36,6012.99,1587.69,1593.27,138.76,139.29,55.13,55.31,6662.81,6685.25,7420.97,7445.89
29/07/19,6016.79,6029.76,1588.42,1592.10,137.21,137.60,55.28,55.40,6702.11,6717.15,7360.94,7377.41
30/07/19,6010.40,6025.08,1585.48,1589.65,136.91,137.30,55.31,55.45,6700.99,6717.36,7303.84,7322.28
31/07/19,5994.48,6003.89,1594.19,1596.95,136.58,136.86,55.20,55.28,6672.46,6682.93,7327.65,7339.75
1/06/19,6269.27,6278.13,1599.06,1601.64,139.52,139.98,57.73,57.81,6993.37,7003.88,7913.70,7925.51
2/06/19,6269.27,6278.13,1599.06,1601.64,139.52,139.98,57.73,57.81,6993.37,7003.88,7913.70,7925.51
3/06/19,6279.54,6300.16,1613.24,1618.95,139.65,140.24,57.93,58.13,7035.60,7058.69,7923.52,7950.17
4/06/19,6272.62,6281.49,1625.87,1628.59,140.34,140.64,57.90,57.99,7048.55,7059.13,7951.18,7963.04
5/06/19,6269.52,6288.53,1622.80,1627.97,139.78,140.26,57.86,58.03,7042.56,7064.53,7956.65,7981.40
6/06/19,6281.28,6305.00,1619.97,1626.59,139.58,140.28,58.06,58.28,7095.34,7122.75,7986.02,8016.80
7/06/19,6269.59,6284.01,1624.33,1628.40,139.68,140.08,57.97,58.11,7102.82,7119.79,7991.22,8010.23
8/06/19,6269.59,6284.01,1624.33,1628.40,139.68,140.08,57.97,58.11,7102.82,7119.79,7991.22,8010.23
9/06/19,6269.59,6284.01,1624.33,1628.40,139.68,140.08,57.97,58.11,7102.82,7119.79,7991.22,8010.23
10/06/19,6251.69,6268.57,1614.59,1619.41,139.04,139.52,57.59,57.74,7070.66,7089.75,7928.39,7950.43
11/06/19,6244.27,6257.78,1619.11,1622.91,139.57,139.92,57.55,57.68,7069.76,7085.69,7946.46,7964.28
12/06/19,6260.31,6271.51,1631.14,1634.74,143.40,143.76,57.70,57.81,7080.42,7093.70,7945.59,7960.42
13/06/19,6237.25,6251.06,1621.16,1625.13,143.31,143.75,57.53,57.66,7033.75,7049.32,7905.10,7923.21
14/06/19,6187.17,6201.86,1582.68,1586.80,141.23,141.66,57.02,57.17,6937.05,6954.15,7800.78,7819.93
15/06/19,6187.17,6201.86,1582.68,1586.80,141.23,141.66,57.02,57.17,6937.05,6954.15,7800.78,7819.93
16/06/19,6187.17,6201.86,1582.68,1586.80,141.23,141.66,57.02,57.17,6937.05,6954.15,7800.78,7819.93
17/06/19,6187.17,6201.86,1582.68,1586.80,141.23,141.66,57.02,57.17,6937.05,6954.15,7800.78,7819.93
18/06/19,6181.84,6190.44,1603.13,1605.90,141.50,141.88,57.01,57.09,6921.80,6931.43,7755.73,7767.14
19/06/19,6193.20,6209.89,1599.03,1603.83,142.68,143.10,57.15,57.31,6947.53,6966.25,7822.63,7843.71
20/06/19,6197.88,6209.87,1613.90,1617.70,142.82,143.43,57.79,57.91,6998.64,7012.81,7872.54,7888.40
21/06/19,6196.14,6203.58,1621.05,1623.29,144.45,144.72,57.61,57.68,7018.99,7027.41,7869.10,7879.16
22/06/19,6196.14,6203.58,1621.05,1623.29,144.45,144.72,57.61,57.68,7018.99,7027.41,7869.10,7879.16
23/06/19,6196.14,6203.58,1621.05,1623.29,144.45,144.72,57.61,57.68,7018.99,7027.41,7869.10,7879.16
24/06/19,6197.86,6206.19,1621.20,1623.76,145.73,146.20,57.76,57.83,7062.46,7072.57,7894.21,7905.45
25/06/19,6206.80,6218.63,1620.07,1623.45,146.89,147.34,58.06,58.18,7067.06,7081.16,7893.19,7908.86
26/06/19,6204.42,6230.12,1615.27,1622.64,143.49,144.52,57.64,57.88,7063.73,7092.99,7875.89,7909.14
27/06/19,6184.35,6206.22,1601.00,1607.21,145.16,145.98,57.40,57.61,7031.60,7057.10,7839.28,7867.63
28/06/19,6183.21,6197.68,1613.15,1617.22,145.48,145.91,57.32,57.45,7023.51,7040.57,7848.97,7867.96
29/06/19,6183.21,6197.68,1613.15,1617.22,145.48,145.91,57.32,57.45,7023.51,7040.57,7848.97,7867.96
30/06/19,6183.21,6197.68,1613.15,1617.22,145.48,145.91,57.32,57.45,7023.51,7040.57,7848.97,7867.96
01/05/19,6281.70,6292.16,1593.94,1596.79,141.64,142.84,56.39,56.49,7035.50,7047.22,8183.17,8196.80
02/05/19,6294.21,6324.33,1587.84,1595.64,140.08,140.86,56.51,56.78,7037.56,7071.87,8200.10,8239.97
03/05/19,6318.55,6320.80,1603.29,1604.26,142.44,142.69,56.79,56.81,7067.93,7070.45,8304.47,8308.06
04/05/19,6318.55,6320.80,1603.29,1604.26,142.44,142.69,56.79,56.81,7067.93,7070.45,8304.47,8308.06
05/05/19,6318.55,6320.80,1603.29,1604.26,142.44,142.69,56.79,56.81,7067.93,7070.45,8304.47,8308.06
06/05/19,6332.81,6344.50,1601.38,1604.62,141.40,141.81,57.11,57.22,7089.58,7102.67,8290.28,8306.22
07/05/19,6347.46,6354.04,1593.28,1595.17,141.39,141.62,57.51,57.57,7098.36,7106.36,8286.61,8295.83
08/05/19,6355.13,6366.79,1616.96,1620.21,141.04,141.37,57.73,57.84,7124.74,7137.81,8271.84,8287.65
09/05/19,6355.50,6373.99,1599.39,1604.21,139.09,139.57,57.73,58.05,7139.13,7137.81,8272.95,8297.66
