fecha,dolar_compra,dolar_venta,real_compra,real_venta,peso_compra,peso_venta,yen_compra,yen_venta,euro_compra,euro_venta,libra_compra,libra_venta
3/02/20,6502.13,6513.41,1533.16,1536.07,107.55,107.77,59.86,59.97,7182.90,7195.36,8469.02,8484.36
4/02/20,6475.57,6488.37,1525.17,1528.40,106.88,107.13,59.28,59.41,7151.62,7165.76,8433.78,8451.10
5/02/20,6482.65,6497.31,1525.37,1529.03,107.00,107.26,59.05,59.18,7132.21,7148.34,8400.87,8420.51
6/02/20,6504.71,6526.51,1523.64,1529.10,107.18,107.56,59.18,59.38,7139.57,7163.49,8422.95,8451.83
7/02/20,6503.37,6513.27,1507.50,1510.04,107.00,107.17,59.22,59.31,7119.24,7130.72,8386.74,8400.16
8/02/20,6503.37,6513.27,1507.50,1510.04,107.00,107.17,59.22,59.31,7119.24,7130.72,8386.74,8400.16
9/02/20,6503.37,6513.27,1507.50,1510.04,107.00,107.17,59.22,59.31,7119.24,7130.72,8386.74,8400.16
10/02/20,6524.06,6539.86,1508.73,1512.70,106.99,107.25,59.44,59.59,7129.49,7146.76,8440.83,8461.93
11/02/20,6527.38,6539.62,1512.82,1515.80,106.80,107.01,59.44,59.55,7127.25,7140.61,8463.40,8479.93
12/02/20,6519.38,6536.21,1502.23,1506.32,106.47,106.76,59.25,59.40,7104.82,7123.82,8447.16,8469.62
13/02/20,6526.07,6536.40,1510.38,1513.23,106.31,106.50,59.47,59.57,7071.65,7082.84,8517.17,8531.31
14/02/20,6512.12,6527.60,1510.86,1514.63,106.01,106.28,59.35,59.49,7070.86,7088.33,8478.13,8498.94
15/02/20,6512.12,6527.60,1510.86,1514.63,106.01,106.28,59.35,59.49,7070.86,7088.33,8478.13,8498.94
16/02/20,6512.12,6527.60,1510.86,1514.63,106.01,106.28,59.35,59.49,7070.86,7088.33,8478.13,8498.94
17/02/20,6502.86,6529.45,1505.26,1511.66,105.59,106.03,59.16,59.41,7045.19,7074.66,8460.87,8496.12
18/02/20,6513.34,6541.28,1499.49,1506.24,105.61,106.08,59.27,59.53,7043.53,7074.39,8484.93,8521.98
19/02/20,6531.71,6535.75,1492.72,1493.85,105.82,105.90,58.96,58.99,7047.06,7051.42,8463.14,8469.02
20/02/20,6533.21,6546.77,1488.71,1492.04,105.73,105.97,58.25,58.38,7066.97,7082.30,8406.93,8425.04
21/02/20,6532.67,6547.62,1485.88,1489.58,105.64,105.90,58.51,58.65,7080.11,7096.31,8458.50,8479.17
22/02/20,6532.67,6547.62,1485.88,1489.58,105.64,105.90,58.51,58.65,7080.11,7096.31,8458.50,8479.17
23/02/20,6532.67,6547.62,1485.88,1489.58,105.64,105.90,58.51,58.65,7080.11,7096.31,8458.50,8479.17
24/02/20,6531.78,6568.87,1488.21,1497.01,105.62,106.23,58.98,59.32,7089.59,7129.85,8442.32,8490.92
25/02/20,6510.63,6534.72,1483.40,1489.23,105.28,105.68,58.97,59.19,7058.17,7084.95,8454.05,8485.99
26/02/20,6506.53,6523.14,1482.46,1486.59,104.79,105.08,58.82,58.98,7065.44,7083.48,8409.03,8431.16
27/02/20,6515.65,6536.37,1450.95,1455.92,104.85,105.20,59.26,59.45,7152.23,7174.97,8394.11,8421.45
28/02/20,6507.00,6512.59,1444.17,1445.67,104.59,104.70,60.08,60.14,7132.98,7139.76,8344.58,8352.40
29/02/20,6507.00,6512.59,1444.17,1445.67,104.59,104.70,60.08,60.14,7132.98,7139.76,8344.58,8352.40
01/03/20,6507.00,6512.59,1444.17,1445.67,104.59,104.70,60.08,60.14,7132.98,7139.76,8344.58,8352.40
02/03/20,6514.56,6527.11,1447.91,1450.92,104.63,104.90,60.47,60.59,7250.71,7265.32,8317.79,8334.46
03/03/20,6505.46,6515.15,1444.25,1446.52,104.41,104.59,60.43,60.52,7237.33,7248.10,8322.44,8335.48
04/03/20,6514.43,6524.87,1438.48,1441.07,104.45,104.63,60.71,60.82,7236.88,7249.13,8347.59,8361.62
05/03/20,6523.96,6546.62,1408.73,1413.74,104.51,104.89,61.11,61.32,7299.66,7325.02,8426.35,8456.27
06/03/20,6529.00,6543.78,1405.02,1408.63,104.50,104.74,62.00,62.15,7391.48,7408.86,8511.20,8531.12
07/03/20,6529.00,6543.78,1405.02,1408.63,104.50,104.74,62.00,62.15,7391.48,7408.86,8511.20,8531.12
08/03/20,6529.00,6543.78,1405.02,1408.63,104.50,104.74,62.00,62.15,7391.48,7408.86,8511.20,8531.12
09/03/20,6583.44,6597.28,1388.65,1391.95,105.28,105.51,64.33,64.47,7520.26,7536.73,8638.79,8658.92
10/03/20,6572.81,6584.98,1407.27,1410.15,105.01,105.22,63.33,63.46,7459.48,7473.96,8503.90,8520.97
11/03/20,6576.18,6585.91,1407.75,1410.08,104.96,105.13,62.88,62.98,7444.89,7455.91,8508.92,8522.82
12/03/20,6570.59,6599.19,1350.97,1357.19,104.59,105.06,62.22,62.50,7292.70,7325.76,8252.66,8289.91
13/03/20,6556.74,6574.78,1374.64,1379.17,104.24,104.54,61.26,61.44,7272.08,7292.74,8164.45,8188.88
14/03/20,6556.74,6574.78,1374.64,1379.17,104.24,104.54,61.26,61.44,7272.08,7292.74,8164.45,8188.88
15/03/20,6556.74,6574.78,1374.64,1379.17,104.24,104.54,61.26,61.44,7272.08,7292.74,8164.45,8188.88
16/03/20,6563.40,6584.53,1331.18,1336.34,104.14,104.49,61.77,61.99,7289.97,7314.76,8062.48,8090.42
17/03/20,6577.62,6599.42,1309.50,1314.31,104.13,104.49,61.30,61.51,7218.28,7242.86,7935.25,7962.86
18/03/20,6591.47,6608.67,1299.07,1303.61,104.09,104.38,60.95,61.12,7158.99,7179.00,7761.45,7783.69
19/03/20,6637.17,6650.87,1286.02,1290.05,104.44,104.67,60.31,60.44,7098.45,7113.77,7736.28,7754.91
20/03/20,6642.13,6649.14,1327.13,1329.80,104.15,104.28,59.67,59.75,7097.12,7105.94,7810.49,7822.05
21/03/20,6642.13,6649.14,1327.13,1329.80,104.15,104.28,59.67,59.75,7097.12,7105.94,7810.49,7822.05
22/03/20,6642.13,6649.14,1327.13,1329.80,104.15,104.28,59.67,59.75,7097.12,7105.94,7810.49,7822.05
23/03/20,6630.20,6643.11,1295.85,1299.21,103.97,104.17,59.61,59.73,7133.43,7147.99,7624.07,7640.91
24/03/20,6593.93,6604.82,1299.04,1302.08,103.40,103.57,59.11,59.21,7116.83,7129.24,7753.14,7768.59
25/03/20,6584.50,6592.32,1302.06,1304.17,102.79,102.93,59.08,59.16,7130.36,7140.14,7741.40,7752.56
26/03/20,6574.48,6589.49,1315.42,1319.72,102.36,102.59,60.00,60.15,7247.71,7264.91,7976.82,7997.00
27/03/20,6553.66,6569.49,1284.33,1288.19,101.74,102.00,60.67,60.82,7262.77,7280.97,8131.79,8154.05
28/03/20,6553.66,6569.49,1284.33,1288.19,101.74,102.00,60.67,60.82,7262.77,7280.97,8131.79,8154.05
29/03/20,6553.66,6569.49,1284.33,1288.19,101.74,102.00,60.67,60.82,7262.77,7280.97,8131.79,8154.05
30/03/20,6567.76,6591.82,1271.54,1277.26,101.87,102.26,60.87,61.11,7237.67,7264.84,8140.08,8171.22
31/03/20,6554.28,6571.73,1262.82,1266.84,101.78,102.06,60.85,61.02,7210.37,7230.21,8143.70,8167.34
01/04/20,6547.86,6563.91,1243.56,1247.25,101.47,101.73,61.18,61.34,7156.81,7175.01,8114.76,8136.62
02/04/20,6549.01,6560.64,1242.77,1245.28,101.22,101.42,60.67,60.79,7106.33,7119.61,8105.06,8120.76
03/04/20,6537.12,6543.65,1228.87,1230.59,100.71,100.83,60.27,60.34,7050.94,7058.63,7994.24,8003.54
04/04/20,6537.12,6543.65,1228.87,1230.59,100.71,100.83,60.27,60.34,7050.94,7058.63,7994.24,8003.54
05/04/20,6537.12,6543.65,1228.87,1230.59,100.71,100.83,60.27,60.34,7050.94,7058.63,7994.24,8003.54
06/04/20,6471.41,6504.94,1228.87,1240.08,99.56,100.09,59.33,59.65,6987.83,7024.04,7965.02,8007.58
07/04/20,6469.54,6501.54,1236.58,1243.29,99.42,99.94,59.36,59.66,7043.39,7078.88,7984.06,8024.85
08/04/20,6469.54,6501.54,1236.58,1243.29,99.42,99.94,59.36,59.66,7043.39,7078.88,7984.06,8024.85
09/04/20,6469.54,6501.54,1236.58,1243.29,99.42,99.94,59.36,59.66,7043.39,7078.88,7984.06,8024.85
10/04/20,6469.54,6501.54,1236.58,1243.29,99.42,99.94,59.36,59.66,7043.39,7078.88,7984.06,8024.85
11/04/20,6469.54,6501.54,1236.58,1243.29,99.42,99.94,59.36,59.66,7043.39,7078.88,7984.06,8024.85
12/04/20,6469.54,6501.54,1236.58,1243.29,99.42,99.94,59.36,59.66,7043.39,7078.88,7984.06,8024.85
13/04/20,6474.94,6492.94,1248.30,1252.23,99.03,99.32,60.16,60.34,7064.81,7084.45,8105.33,8129.82
14/04/20,6469.42,6491.63,1241.87,1246.33,98.76,99.11,60.41,60.62,7095.66,7120.67,8161.82,8191.14
15/04/20,6487.83,6502.60,1234.13,1237.36,98.89,99.16,60.38,60.52,7074.33,7090.43,8124.71,8144.50
16/04/20,6483.79,6495.40,1233.67,1236.37,98.62,98.81,60.20,60.31,7025.19,7038.41,8059.36,8075.08
17/04/20,6473.74,6489.17,1232.27,1235.75,98.30,98.55,60.21,60.36,7044.73,7062.17,8090.24,8110.82
18/04/20,6473.74,6489.17,1232.27,1235.75,98.30,98.55,60.21,60.36,7044.73,7062.17,8090.24,8110.82
19/04/20,6473.74,6489.17,1232.27,1235.75,98.30,98.55,60.21,60.36,7044.73,7062.17,8090.24,8110.82
20/04/20,6476.76,6489.40,1223.32,1226.36,98.16,98.37,60.15,60.27,7042.83,7056.58,8073.28,8090.34
21/04/20,6471.08,6491.61,1216.71,1221.26,97.90,98.22,60.10,60.29,7024.36,7046.64,7938.07,7964.55
22/04/20,6494.10,6506.21,1201.86,1204.63,98.07,98.26,60.21,60.33,7031.82,7045.58,8006.58,8022.16
23/04/20,6525.30,6537.69,1197.17,1199.64,98.39,98.59,60.60,60.72,7057.11,7070.52,8066.58,8082.55
24/04/20,6549.17,6569.72,1149.10,1153.07,98.58,98.91,60.93,61.13,7071.79,7094.64,8079.05,8105.07
25/04/20,6549.17,6569.72,1149.10,1153.07,98.58,98.91,60.93,61.13,7071.79,7094.64,8079.05,8105.07
26/04/20,6549.17,6569.72,1149.10,1153.07,98.58,98.91,60.93,61.13,7071.79,7094.64,8079.05,8105.07
27/04/20,6530.52,6563.40,1150.45,1156.65,98.16,98.68,60.87,61.19,7066.02,7102.25,8106.33,8147.80
28/04/20,6524.42,6532.34,1172.34,1174.18,97.99,98.12,61.07,61.14,7070.51,7079.10,8111.81,8122.97
29/04/20,6502.08,6511.17,1201.15,1203.57,97.41,97.55,60.94,61.03,7056.06,7066.58,8078.84,8091.43
30/04/20,6495.88,6505.01,1193.50,1195.58,97.19,97.34,60.70,60.79,7094.80,7105.42,8162.73,8175.50
01/05/20,6495.88,6505.01,1193.50,1195.58,97.19,97.34,60.70,60.79,7094.80,7105.42,8162.73,8175.50
02/05/20,6495.88,6505.01,1193.50,1195.58,97.19,97.34,60.70,60.79,7094.80,7105.42,8162.73,8175.50
03/05/20,6495.88,6505.01,1193.50,1195.58,97.19,97.34,60.70,60.79,7094.80,7105.42,8162.73,8175.50
04/05/20,6518.25,6530.30,1169.99,1172.72,97.39,97.59,61.02,61.14,7106.85,7119.98,8103.49,8119.77
05/05/20,6508.58,6527.21,1172.06,1176.05,97.13,97.43,61.08,61.27,7054.65,7075.50,8104.48,8128.34
06/05/20,6539.94,6549.96,1148.97,1151.13,97.46,97.63,61.67,61.77,7071.63,7082.47,8082.71,8095.75
07/05/20,6556.03,6569.36,1125.85,1128.19,97.57,97.78,61.66,61.79,7087.72,7102.13,8099.97,8117.10
08/05/20,6550.10,6564.17,1138.75,1141.30,97.37,97.59,61.48,61.62,7108.17,7124.09,8143.09,8161.23
09/05/20,6550.10,6564.17,1138.75,1141.30,97.37,97.59,61.48,61.62,7108.17,7124.09,8143.09,8161.23
10/05/20,6550.10,6564.17,1138.75,1141.30,97.37,97.59,61.48,61.62,7108.17,7124.09,8143.09,8161.23
11/05/20,6547.52,6577.21,1128.67,1133.98,97.19,97.64,60.78,61.06,7080.49,7113.25,8069.82,8107.72
12/05/20,6549.27,6567.29,1130.74,1134.11,97.08,97.36,61.02,61.19,7114.47,7134.70,8051.67,8075.14
13/05/20,6561.58,6568.71,1105.82,1107.26,97.14,97.26,61.35,61.42,7109.47,7117.86,8022.84,8032.22
14/05/20,6561.58,6568.71,1105.82,1107.26,97.14,97.26,61.35,61.42,7109.47,7117.86,8022.84,8032.22
15/05/20,6561.58,6568.71,1105.82,1107.26,97.14,97.26,61.35,61.42,7109.47,7117.86,8022.84,8032.22
16/05/20,6561.58,6568.71,1105.82,1107.26,97.14,97.26,61.35,61.42,7109.47,7117.86,8022.84,8032.22
17/05/20,6561.58,6568.71,1105.82,1107.26,97.14,97.26,61.35,61.42,7109.47,7117.86,8022.84,8032.22
18/05/20,6575.97,6599.81,1150.27,1154.76,96.96,97.33,61.31,61.54,7176.36,7202.37,8015.45,8045.82
19/05/20,6575.33,6601.64,1151.59,1156.92,96.82,97.22,60.95,61.20,7188.81,7217.58,8054.78,8087.67
20/05/20,6599.30,6609.99,1159.38,1161.42,97.05,97.23,61.40,61.51,7245.37,7257.10,8087.44,8101.20
21/05/20,6588.65,6622.36,1176.69,1183.11,96.76,97.26,61.21,61.53,7217.87,7254.79,8057.92,8099.81
22/05/20,6619.97,6628.57,1188.31,1190.13,97.10,97.23,61.58,61.66,7211.14,7221.16,8064.45,8075.58
23/05/20,6619.97,6628.57,1188.31,1190.13,97.10,97.23,61.58,61.66,7211.14,7221.16,8064.45,8075.58
24/05/20,6619.97,6628.57,1188.31,1190.13,97.10,97.23,61.58,61.66,7211.14,7221.16,8064.45,8075.58
25/05/20,6624.30,6636.15,1209.96,1212.59,97.16,97.35,61.51,61.62,7217.17,7230.09,8075.68,8091.46
26/05/20,6618.22,6642.70,1231.43,1236.61,96.94,97.31,61.53,61.76,7260.85,7287.70,8168.21,8199.08
27/05/20,6650.05,6662.93,1255.82,1258.77,97.28,97.48,61.72,61.85,7298.43,7313.23,8136.33,8153.42
28/05/20,6638.27,6649.38,1243.45,1245.93,96.98,97.15,61.65,61.76,7347.23,7359.53,8181.00,8195.36
29/05/20,6628.65,6666.59,1221.53,1228.82,96.71,97.28,61.51,61.87,7364.43,7407.25,8167.82,8215.91
30/05/20,6628.65,6666.59,1221.53,1228.82,96.71,97.28,61.51,61.87,7364.43,7407.25,8167.82,8215.91
31/05/20,6628.65,6666.59,1221.53,1228.82,96.71,97.28,61.51,61.87,7364.43,7407.25,8167.82,8215.91
01/06/20,6651.17,6662.65,1237.87,1240.49,96.91,97.10,61.82,61.93,7395.44,7408.87,8290.02,8305.66
02/06/20,6648.35,6666.15,1269.86,1273.67,96.75,97.02,61.21,61.38,7421.56,7442.09,8329.06,8352.02
03/06/20,6651.53,6660.93,1318.02,1320.15,96.67,96.82,61.07,61.17,7477.64,7488.89,8382.25,8395.44
04/06/20,6655.48,6664.02,1307.17,1309.31,96.60,96.73,61.08,61.16,7534.67,7545.00,8392.56,8404.66
05/06/20,6659.01,6669.60,1344.41,1346.93,96.52,96.68,60.71,60.82,7523.35,7535.99,8459.60,8474.40
06/06/20,6659.01,6669.60,1344.41,1346.93,96.52,96.68,60.71,60.82,7523.35,7535.99,8459.60,8474.40
07/06/20,6659.01,6669.60,1344.41,1346.93,96.52,96.68,60.71,60.82,7523.35,7535.99,8459.60,8474.40
08/06/20,6651.81,6657.75,1361.37,1363.15,96.29,96.39,61.34,61.40,7512.55,7519.93,8443.14,8451.35
09/06/20,6645.64,6665.55,1356.00,1360.43,96.16,96.46,61.72,61.91,7541.47,7564.73,8462.56,8489.25
10/06/20,6661.43,6684.21,1358.50,1363.62,96.18,96.52,62.08,62.30,7564.72,7591.26,8492.65,8523.03
11/06/20,6673.30,6684.23,1340.83,1344.10,96.27,96.43,62.55,62.66,7592.22,7604.65,8431.05,8445.52
12/06/20,6673.30,6684.23,1340.83,1344.10,96.27,96.43,62.55,62.66,7592.22,7604.65,8431.05,8445.52
13/06/20,6673.30,6684.23,1340.83,1344.10,96.27,96.43,62.55,62.66,7592.22,7604.65,8431.05,8445.52
14/06/20,6673.30,6684.23,1340.83,1344.10,96.27,96.43,62.55,62.66,7592.22,7604.65,8431.05,8445.52
15/06/20,6690.25,6709.16,1287.70,1291.76,96.43,96.72,62.35,62.53,7545.93,7567.94,8401.61,8426.71
16/06/20,6695.73,6724.14,1298.58,1304.47,96.18,96.60,62.37,62.64,7538.05,7570.71,8425.24,8462.33
17/06/20,6707.01,6720.27,1273.81,1276.65,96.26,96.46,62.52,62.65,7523.92,7539.47,8399.19,8416.46
18/06/20,6715.60,6734.89,1255.37,1259.16,96.29,96.59,62.85,63.04,7522.14,7544.42,8333.39,8358.00
19/06/20,6727.97,6744.67,1259.45,1263.05,96.39,96.64,62.94,63.11,7527.93,7546.61,8313.08,8335.06
20/06/20,6727.97,6744.67,1259.45,1263.05,96.39,96.64,62.94,63.11,7527.93,7546.61,8313.08,8335.06
21/06/20,6727.97,6744.67,1259.45,1263.05,96.39,96.64,62.94,63.11,7527.93,7546.61,8313.08,8335.06
22/06/20,6726.68,6737.78,1287.99,1290.44,96.12,96.30,62.94,63.05,7573.57,7586.74,8371.35,8385.85
23/06/20,6704.75,6740.69,1298.99,1306.36,95.73,96.25,62.97,63.32,7589.78,7631.13,8400.39,8446.08
24/06/20,6723.71,6746.23,1267.26,1271.79,95.92,96.25,62.90,63.12,7576.28,7602.33,8357.58,8386.24
25/06/20,6751.07,6764.19,1261.18,1264.03,96.22,96.41,62.99,63.12,7578.08,7593.48,8379.43,8396.39
26/06/20,6767.84,6794.39,1238.78,1244.53,96.38,96.77,63.17,63.42,7596.90,7627.38,8349.48,8382.91
27/06/20,6767.84,6794.39,1238.78,1244.53,96.38,96.77,63.17,63.42,7596.90,7627.38,8349.48,8382.91
28/06/20,6767.84,6794.39,1238.78,1244.53,96.38,96.77,63.17,63.42,7596.90,7627.38,8349.48,8382.91
29/06/20,6791.96,6810.61,1244.31,1248.05,96.48,96.76,63.05,63.23,7631.44,7652.40,8337.81,8361.38
30/06/20,6793.79,6820.47,1239.61,1244.73,96.42,96.81,63.02,63.28,7640.30,7670.99,8407.31,8441.70
01/07/20,6802.35,6822.83,1269.05,1273.22,96.46,96.76,63.26,63.46,7655.37,7679.09,8483.21,8509.43
02/07/20,6808.77,6819.59,1277.63,1280.17,96.47,96.63,63.30,63.40,7647.60,7659.77,8484.40,8498.58
03/07/20,6806.60,6825.82,1277.13,1281.10,96.35,96.64,63.30,63.48,7649.26,7671.54,8483.07,8507.70
04/07/20,6806.60,6825.82,1277.13,1281.10,96.35,96.64,63.30,63.48,7649.26,7671.54,8483.07,8507.70
05/07/20,6806.60,6825.82,1277.13,1281.10,96.35,96.64,63.30,63.48,7649.26,7671.54,8483.07,8507.70
06/07/20,6831.45,6845.20,1283.96,1287.01,96.46,96.67,63.54,63.68,7725.00,7741.23,8527.01,8544.86
07/07/20,6828.26,6843.67,1273.10,1276.40,96.34,96.57,63.51,63.66,7714.56,7732.66,8583.80,8604.55
08/07/20,6828.62,6834.23,1273.05,1274.45,96.25,96.35,63.60,63.66,7743.66,7750.02,8598.60,8607.03
09/07/20,6843.58,6858.59,1287.74,1291.05,96.47,96.70,63.80,63.95,7735.99,7752.95,8637.97,8658.28
10/07/20,6867.94,6877.11,1285.70,1287.85,96.81,96.96,64.31,64.40,7768.32,7779.39,8680.39,8693.36
11/07/20,6867.94,6877.11,1285.70,1287.85,96.81,96.96,64.31,64.40,7768.32,7779.39,8680.39,8693.36
12/07/20,6867.94,6877.11,1285.70,1287.85,96.81,96.96,64.31,64.40,7768.32,7779.39,8680.39,8693.36
13/07/20,6890.57,6902.11,1290.15,1292.63,96.72,96.90,64.25,64.37,7830.44,7844.25,8691.07,8706.33
14/07/20,6908.41,6926.56,1272.71,1276.53,96.89,97.16,64.43,64.61,7879.04,7899.74,8665.91,8689.37
15/07/20,6907.96,6930.10,1287.50,1292.06,96.80,97.12,64.61,64.82,7878.53,7903.78,8692.29,8720.84
16/07/20,6901.59,6915.89,1290.81,1293.87,96.63,96.85,64.46,64.60,7887.83,7904.86,8707.74,8726.47
17/07/20,6916.43,6936.62,1292.50,1296.59,96.76,97.06,64.60,64.80,7909.63,7933.41,8680.12,8706.15
18/07/20,6916.43,6936.62,1292.50,1296.59,96.76,97.06,64.60,64.80,7909.63,7933.41,8680.12,8706.15
19/07/20,6916.43,6936.62,1292.50,1296.59,96.76,97.06,64.60,64.80,7909.63,7933.41,8680.12,8706.15
20/07/20,6940.50,6952.39,1300.35,1302.87,96.87,97.05,64.74,64.85,7943.40,7957.01,8785.28,8801.03
21/07/20,6955.11,6964.91,1337.06,1339.22,96.98,97.13,65.12,65.21,7995.60,8006.86,8858.03,8871.20
22/07/20,6953.28,6974.84,1364.54,1369.20,96.85,97.17,64.87,65.08,8051.90,8077.56,8852.92,8881.06
23/07/20,6961.42,6977.36,1354.99,1358.49,96.90,97.14,65.15,65.31,8089.87,8108.39,8881.38,8902.42
24/07/20,6925.58,6952.63,1332.10,1337.56,96.32,96.71,65.44,65.70,8055.83,8087.29,8850.20,8885.46
25/07/20,6925.58,6952.63,1332.10,1337.56,96.32,96.71,65.44,65.70,8055.83,8087.29,8850.20,8885.46
26/07/20,6925.58,6952.63,1332.10,1337.56,96.32,96.71,65.44,65.70,8055.83,8087.29,8850.20,8885.46
27/07/20,6935.25,6945.26,1337.82,1340.01,96.22,96.37,65.86,65.96,8150.30,8162.76,8929.82,8944.11
28/07/20,6936.61,6952.03,1343.52,1347.01,96.15,96.38,66.01,66.17,8136.65,8155.43,8981.53,9002.19
29/07/20,6936.61,6952.03,1343.52,1347.01,96.15,96.38,66.01,66.17,8136.65,8155.43,8981.53,9002.19
30/07/20,6936.61,6952.03,1343.52,1347.01,96.15,96.38,66.01,66.17,8136.65,8155.43,8981.53,9002.19
31/07/20,6936.61,6952.03,1343.52,1347.01,96.15,96.38,66.01,66.17,8136.65,8155.43,8981.53,9002.19
01/08/20,6979.36,6990.35,1237.94,1240.08,91.62,91.77,66.08,66.18,8175.62,8188.50,9007.56,9022.45
02/08/20,6979.36,6990.35,1237.94,1240.08,91.62,91.77,66.08,66.18,8175.62,8188.50,9007.56,9022.45
03/08/20,6931.57,6939.45,1302.68,1304.53,95.57,95.70,65.30,65.37,8142.51,8152.46,9054.71,9066.39
04/08/20,6935.75,6949.55,1301.71,1304.71,95.57,95.78,65.51,65.64,8159.91,8176.84,9055.32,9074.72
05/08/20,6927.17,6932.45,1309.24,1310.66,95.38,95.47,65.67,65.73,8237.10,8244.07,9098.84,9107.16
06/08/20,6914.49,6933.65,1292.31,1296.42,95.11,95.38,65.58,65.77,8213.04,8236.48,9100.86,9126.76
07/08/20,6922.10,6931.95,1273.76,1275.92,95.12,95.27,65.36,65.46,8152.85,8164.45,9027.11,9040.64
08/08/20,6922.10,6931.95,1273.76,1275.92,95.12,95.27,65.36,65.46,8152.85,8164.45,9027.11,9040.64
09/08/20,6922.10,6931.95,1273.76,1275.92,95.12,95.27,65.36,65.46,8152.85,8164.45,9027.11,9040.64
10/08/20,6927.19,6939.37,1278.46,1281.06,94.96,95.14,65.46,65.58,8145.68,8160.00,9064.92,9081.55
